Provincia;Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;Precio biodiésel;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio
CIUDAD REAL;PEDRO MUÑOZ;PEDRO MUÑOZ;13620;AVENIDA DE LA CONSTITUCION, 46;N;-2.950889;39.406639;16/11/24 0:00;1.539;;1.569;1.649;;1.479;1.529;;;;;;;;;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
CIUDAD REAL;PEDRO MUÑOZ;PEDRO MUÑOZ;13620;CARRETERA PEDRO MUÑOZ A SOCUELLAMOS KM. 1;D;-2.937778;39.396167;11/11/24 20:40;;;;;;1.379;;0.935;;;;;;;;SUMNISTROS AGRICOLAS DE PEDRO MUÑOZ S. COOP. DE C-LM;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PEDRO MUÑOZ;PEDRO MUÑOZ;13620;AVENIDA JUAN CARLOS I, 99;D;-2.943833;39.394028;15/11/24 15:30;1.514;;;;;1.464;1.519;;;;;;;;;SHELL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
CIUDAD REAL;PEDRO MUÑOZ;PEDRO MUÑOZ;13620;AVENIDA CONSTITUCION, 20;I;-2.947611;39.407611;11/11/24 8:18;1.559;;;;;1.509;;;;;;;;;;CEPSA;P;dm;"L-S: 07:00-22:30; D: 08:00-15:00";"L-S: 07:00-22:30 (A); D: 08:00-15:00 (A)"
CIUDAD REAL;PIEDRABUENA;PIEDRABUENA;13100;CARRETERA 7211 KM. 0,200;D;-4.189333;39.028861;11/11/24 19:45;1.419;;;;;1.319;;;;;;;;;;GP ENERGIA;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PIEDRABUENA;PIEDRABUENA;13100;CARRETERA NACIONAL 430 KM. 219,7;I;-4.182528;39.032861;15/11/24 14:30;1.529;;;;;1.459;1.529;;;;;;;;;CEPSA;P;dm;L: 06:30-22:30;Sin datos
CIUDAD REAL;PIEDRABUENA;PIEDRABUENA;13100;POLIGONO LA PAJARILLA, 35;D;-4.186139;39.037389;15/11/24 13:42;1.429;;;;;1.329;;0.969;;;;;;;;MONTES NORTE ENERGETICOS, S.L.;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;PORZUNA;PORZUNA;13120;CAMINO DE LA COOPERATIVA S/N;I;-4.162778;39.15325;12/11/24 16:30;;;;;;1.394;;0.954;;;;;;;;COOPERATIVA SAN PANTALEON;R;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PORZUNA;PORZUNA;13120;CALLE TOLEDO,, 50;I;-4.162472;39.153139;11/11/24 23:30;1.549;;;1.759;;1.469;1.529;1.199;;;;;;;;REPSOL;P;dm;"L-S: 07:00-22:00; D: 08:00-15:00";"L-S: 07:00-22:00 (A); D: 08:00-15:00 (A)"
CIUDAD REAL;POZUELO DE CALATRAVA;POZUELO DE CALATRAVA;13179;CARRETERA CM-412 KM. 11;I;-3.836639;38.914806;13/11/24 12:55;1.499;;;;;1.419;1.459;0.987;;;;;;;;DURAMAX;P;dm;"L-S: 06:00-22:00; D: 08:00-22:00";"L-S: 06:00-22:00 (A); D: 08:00-22:00 (A)"
CIUDAD REAL;POZUELO DE CALATRAVA;POZUELO DE CALATRAVA;13179;CALLE ALARCOS, 64;D;-3.841528;38.912667;14/11/24 11:04;1.419;;;;;1.349;;0.929;;;;;;;;COOPERATIVA NTRA SRA DE LOS SANTOS;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
CIUDAD REAL;PUEBLA DE DON RODRIGO;PUEBLA DE DON RODRIGO;13109;CALLE CUATRO ESQUINAS ESQUINA LUIS SEVILLA, S/N;D;-4.616917;39.086583;15/11/24 13:41;;;;;;1.329;;0.969;;;;;;;;MONTES NORTE ENERGETICOS, S.L.;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PUEBLA DE DON RODRIGO;PUEBLA DE DON RODRIGO;13109;CL AVENIDA CASTILLA-LA MANCHA, 1 (N-430 km 230);D;-4.616111;39.083472;16/11/24 0:00;1.499;;;1.609;;1.439;1.489;1.122;;;;;;;;REPSOL;P;OM;"L-S: 07:00-21:00; D: 08:00-21:00";"L-S: 07:00-21:00 (P); D: 08:00-21:00 (P)"
CIUDAD REAL;PUEBLA DEL PRÍNCIPE;PUEBLA DEL PRINCIPE;13342;AVENIDA DE LOS EMIGRANTES, 1;D;-2.926611;38.568361;12/11/24 11:54;;1.369;;;;1.319;;;;;;;;;;E.S. LOGAFUELL;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;PUERTO LÁPICE;PUERTO LAPICE;13650;CR N-4, 134,8;D;-3.483361;39.333222;16/11/24 0:00;1.519;;;1.629;;1.439;1.519;;;;;;;;;REPSOL;P;OM;L-D: 08:00-20:00;Sin datos
CIUDAD REAL;PUERTO LÁPICE;PUERTO LAPICE;13650;AUTOVIA N-IV KM. 140,7;D;-3.454194;39.288222;16/11/24 2:17;1.559;;;1.699;;1.479;1.549;;;;;;;;;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
CIUDAD REAL;PUERTO LÁPICE;PUERTO LAPICE;13650;AUTOVIA N-IV KM. 140,5;I;-3.456833;39.287556;16/11/24 2:18;1.559;;;1.699;;1.479;1.549;;;;;;;;;GALP;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CARRETERA N420 KM. 160,500;I;-4.099833;38.705222;16/11/24 11:00;1.539;;;1.639;;1.489;1.569;;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CALLE ASDRUBAL, 68;D;-4.109361;38.678778;16/11/24 0:00;1.529;;;1.639;;1.479;1.559;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CARRETERA CR-503 KM. 3,2;D;-4.070667;38.679861;16/11/24 0:00;1.519;;1.549;1.629;;1.459;1.549;;;;;;;;;REPSOL;P;OM;"L-V: 06:00-22:00; S-D: 07:00-15:00";"L-V: 06:00-22:00 (P); S-D: 07:00-15:00 (P)"
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CARRETERA ALMODOVAR KM. 1,500;I;-4.118889;38.704528;12/11/24 11:49;1.459;;;;;1.329;;;;;;;;;;CARBURANTES BLUE;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CR N-420, 160;D;-4.106;38.697778;16/11/24 10:00;1.539;;;1.639;;1.479;;;;;;0.939;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CALLE CAÑADA REAL, S/N;N;-4.099639;38.703722;15/11/24 14:27;1.419;;;;;1.299;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;AVENIDA ANDALUCIA, S/N;D;-4.083917;38.681083;11/11/24 16:25;1.419;;;1.599;;1.299;1.399;;;;;;;;;FAMILY ENERGY;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CARRETERA ARGAMASILLA KM. 50;D;-4.1;38.704333;14/11/24 18:30;1.419;;;1.499;;1.299;1.369;;;;;;;;;PETROL RED;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
CIUDAD REAL;PUERTOLLANO;PUERTOLLANO;13500;CARRETERA NACIONAL 420 KM. 160;D;-4.101667;38.701556;12/11/24 10:35;1.509;;;;;1.409;;;;;;;;;;CARREFOUR;P;dm;L-D: 24H;L-D: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D)
CIUDAD REAL;RETUERTA DEL BULLAQUE;RETUERTA DEL BULLAQUE;13194;CARRETERA CM-4017 KM. 66,09;I;-4.408333;39.460306;11/11/24 10:34;1.559;;;;;1.469;;;;;;;;;;J.UTRILLA;P;dm;L-D: 08:00-22:30;L-D: 08:00-22:30 (A)
CIUDAD REAL;ROBLEDO (EL);ROBLEDO (EL);13114;CRTA.DE HORCAJO, S/N;I;-4.293667;39.22;11/11/24 11:12;;;;;;1.319;;0.949;;;;;;;;EL ROBLEDO;R;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;ROBLEDO (EL);ROBLEDO (EL);13114;AVENIDA INDEPENDENCIA, 56;D;-4.285806;39.217889;11/11/24 13:38;1.549;;;1.799;;1.469;1.539;1.199;;;;;;;;REPSOL;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (A)
CIUDAD REAL;RUIDERA;RUIDERA;13249;AVENIDA CASTILLA LA MANCHA, 59;I;-2.883;38.978222;11/11/24 11:05;1.569;;;;;1.499;1.569;;;;;;;;;REPSOL;P;dm;L-D: 09:00-22:00;Sin datos
CIUDAD REAL;SACERUELA;SACERUELA;13414;CALLE ARENAL, S/N;D;-4.608472;38.946306;16/11/24 0:00;1.499;;;1.609;;1.439;1.489;1.184;;;;;;;;REPSOL;P;OM;L-D: 08:00-21:00;L-D: 08:00-21:00 (A)
CIUDAD REAL;SAN CARLOS DEL VALLE;SAN CARLOS DEL VALLE;13247;AVENIDA CONSTITUCION, 16;D;-3.243361;38.847889;14/11/24 18:50;;;;;;1.27;;0.909;;;;;;;;SAT LOS POCICOS;R;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;SANTA CRUZ DE LOS CÁÑAMOS;SANTA CRUZ DE LOS CAÑAMOS;13327;CALLE CALVARIO, 6;D;-2.864389;38.63525;12/11/24 10:10;1.378;;;;;1.307;;0.931;;;;;;;;ESTACION DE CARBURANTES SAN BARTOLOME APOSTOL;R;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;CARRETERA N 4 KM. 216,9;I;-3.471361;38.636167;16/11/24 11:00;1.569;;;1.699;;1.489;;1.187;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;CALLE PEDRO VARELA, S/N;D;-3.452778;38.644833;14/11/24 20:54;;;;;;1.258;;;;;;;;;;CH2M;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;CARRETERA NACIONAL IV KM. 217,5;D;-3.467944;38.631389;15/11/24 12:30;;;;;;1.257;;;;;;;;;;TRANSLOGISTICA MARIN SA;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;CARRETERA N- 4 KM. 216,9;D;-3.471583;38.635528;16/11/24 0:00;1.559;;;;;1.479;1.549;;;;;;;;;REPSOL;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;AUTOVIA ANDALUCIA KM. 222,5;D;-3.472944;38.590194;16/11/24 0:00;1.56;;1.65;;;1.488;1.558;;;;;;;;;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;AUTOVIA A-4 KM. 217,350;I;-3.466944;38.631944;9/11/24 0:01;1.549;;;;;1.449;1.549;;;;;;;;;VALCARCE;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;SANTA CRUZ DE MUDELA;SANTA CRUZ DE MUDELA;13730;POLIGONO CAMPO DE AVIACIÓN, 1;D;-3.456861;38.663278;11/11/24 11:55;;;;;;;;;;;;;1.299;1.239;;HAM;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;CALLE CAMPO DE CRIPTANA, 29;N;-2.806417;39.286639;11/11/24 20:32;;;;;;1.383;;;;;;;;;;TRANSPORTES FELIX E HIJOS, S.L.;P;dm;"L-V: 08:00-14:00 y 16:00-21:00; S: 08:00-14:00";"L-V: 08:00-14:00 (A), 16:00-21:00 (A); S: 08:00-14:00 (A)"
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;CARRETERA N-310 KM. 105;I;-2.881778;39.16475;11/11/24 11:50;1.589;;;1.719;;1.499;1.589;;;;;;;;;GALP;P;dm;L-D: 07:00-23:00;Sin datos
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;CM-3102 km 23,1;D;-2.784361;39.283694;16/11/24 6:00;1.557;;;;;1.464;1.569;1.12;;;;;;;;CEPSA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;CALLE MANIGUA, 4;D;-2.784694;39.283611;15/11/24 22:03;1.557;;;;;1.464;1.569;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;CR CR-100, 0,9;D;-2.785167;39.278444;16/11/24 0:00;1.499;;;1.629;;1.449;1.539;1.155;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;CALLE PASEO DE LOS MARTIRES, 58;D;-2.79575;39.289806;16/11/24 0:00;1.499;;;1.629;;1.439;1.529;1.155;;;;;;;;REPSOL;P;OM;L-D: 06:00-14:00 y 17:00-22:00;Sin datos
CIUDAD REAL;SOCUÉLLAMOS;SOCUELLAMOS;13630;POLIGONO EL LLANO, CALLE A, PARCELA, 134;N;-2.782694;39.277639;11/11/24 16:32;;;;;;1.308;;0.898;;;;;;;;OLIVARERA DE SOCUELLAMOS, S.COOP. DE C-LM;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;POLIGONO MAQUINA DE VAPOR, 1;I;-3.259361;38.939333;13/11/24 9:51;;;;;;1.299;;;;;;0.898;;;;GALANES OIL;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;CALLE COOPERATIVA, 9;D;-3.250639;38.944139;12/11/24 16:20;1.339;;;;;1.229;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;CARRETERA L-603 KM. 24,8;I;-3.237083;38.937278;16/11/24 0:00;1.499;;;1.639;;1.439;1.489;1.137;;;;;;;;REPSOL;P;OM;L-D: 06:30-22:00;L-D: 06:30-22:00 (A)
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;CR N-430, 307,3;I;-3.248528;38.94275;16/11/24 0:00;1.499;;;;;1.449;1.499;;;;;;;;;REPSOL;P;OM;L: 06:00-22:30;L: 06:00-22:30 (A)
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;CARRETERA MANZANARES KM. S/N;D;-3.252528;38.944694;11/11/24 18:54;1.535;;;;;1.435;1.525;0.999;;;;;;;;GRUPO CACHO - CEPSA;P;dm;L-D: 6:30-22:30;L-D: 6:30-22:30 (A)
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;RONDA DE LOS EMIGRANTES, SN;D;-3.224694;38.941472;12/11/24 14:39;1.394;;;;;1.289;;0.989;;;;;;;;CARBURANTES LOS SEÑORITOS SL;P;dm;L-D: 24H;Sin datos
CIUDAD REAL;SOLANA (LA);SOLANA (LA);13240;CALLE COOPERATIVAS, 2;D;-3.249639;38.944722;11/11/24 20:07;;;;;;;;0.929;;;;;;;;4572;R;dm;L-S: 07:30-14:30 y 16:00-19:30;L-S: 07:30-14:30 (A), 16:00-19:30 (A)
CIUDAD REAL;TERRINCHES;TERRINCHES;13341;AVENIDA CONSTITUCION, S/N;D;-2.840083;38.608194;11/11/24 19:42;1.348;;;;;1.269;;0.909;;;;;;;;E.S.STO.DOMINGO DE GUZMAN;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CARRETERA N-310 KM. 93;N;-2.993944;39.161167;11/11/24 10:09;1.369;;;1.589;;1.269;;;;;;;;;;FAMILY ENERGY;P;dm;L-S: 08:00-22:00;L-S: 08:00-22:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;AVENIDA JUAN CARLOS I, 12;D;-3.009389;39.153778;11/11/24 4:15;1.369;;;;;1.269;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;AVENIDA JUAN CARLOS I, 1;D;-3.007194;39.163167;11/11/24 11:18;1.399;;;;;1.299;;;;;;;;;;AVIA;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CARRETERA N-310 (ARGAMASILLA DE ALBA) KM. 0,800;D;-3.021167;39.171111;11/11/24 12:27;;;;;;1.419;;;;;;0.869;;;;COTRATO;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CALLE ROCINANTE, 13;D;-3.007167;39.165333;12/11/24 9:40;1.499;;;;;1.459;;;;;;;;;;BRISA CENTRO DE LAVADO SL;P;dm;L-D: 07:30-23:00;L-D: 07:30-23:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;VEREDA SOCUELLAMOS, S/N;D;-3.009972;39.172028;11/11/24 20:25;1.479;;;1.549;;1.429;1.499;0.989;;;;0.869;;;;SERTYMAN;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;PASEO SAN ISIDRO, 14;N;-3.025417;39.149083;14/11/24 12:46;1.509;;;1.659;;1.479;1.539;;;;;;;;;CEPSA;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;C/ ZURBARAN. Nº 19;N;-3.028167;39.166333;15/11/24 14:00;1.498;;;;;1.469;1.549;1.009;;;;;;;;SHELL;P;OM;L-D: 05:00-23:00;L: 05:00-23:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CALLE SOCUELLAMOS, 92;D;-3.016139;39.163694;16/11/24 10:00;1.509;;;1.659;;1.489;1.539;;;;;;;;;REPSOL;P;OM;"L-V: 05:00-22:00; S-D: 06:00-22:00";"L-V: 05:00-22:00 (A); S-D: 06:00-22:00 (A)"
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CARRETERA CR-122 KM. 26,100;I;-3.012167;39.175667;16/11/24 0:00;1.499;;;1.649;;1.479;1.539;;;;;;;;;REPSOL COMERCIAL;P;OM;L-S: 06:00-22:00;L-S: 06:00-22:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CALLE CAMPO, 117;D;-3.022722;39.168333;16/11/24 0:00;1.499;;1.539;;;1.469;1.529;;;;;;;;;ES;P;OM;L-D: 06:00-22:00;L-V: 06:00-22:00 (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CALLE CAMPO, 146;N;-3.022111;39.169778;11/11/24 22:14;1.479;;;;;1.429;;;;;;;;;;EASY FUEL;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;TOMELLOSO;TOMELLOSO;13700;CARRETERA CM3109 KM. 1,4;D;-3.028333;39.143861;11/11/24 10:33;1.509;;;;;1.459;;;;;;;;;;STOP OIL;P;dm;L: 06:00-22:00;L: 06:00-22:00 (P)
CIUDAD REAL;TORRALBA DE CALATRAVA;TORRALBA DE CALATRAVA;13160;CALLE DEHESA DEL CAMPO, 5;N;-3.755417;39.002806;11/11/24 10:12;1.429;;;;;1.319;;;;;;;;;;ENERGIAS AF;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;TORRALBA DE CALATRAVA;TORRALBA DE CALATRAVA;13160;AUTOVIA A-43 KM. 290;I;-3.756389;39.005917;13/11/24 22:24;1.559;;;;;1.479;1.559;;;;;;;;;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
CIUDAD REAL;TORRE DE JUAN ABAD;TORRE DE JUAN ABAD;13344;CARRETERA CASTELLAR KM. S/N;I;-3.063778;38.57875;13/11/24 17:32;;;;;;;;0.915;;;;;;;;CENTRO DE LA VEGA;R;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;TORRE DE JUAN ABAD;TORRE DE JUAN ABAD;13344;CARRETERA TORRENUEVA, 6 KM. ;D;-3.064361;38.588361;16/11/24 0:00;1.499;;;1.609;;1.439;;;;;;;;;;REPSOL;P;OM;"L-V: 07:15-21:00; S: 07:15-15:00; D: 07:15-21:00";Sin datos
CIUDAD REAL;TORRENUEVA;TORRENUEVA;13740;CARRETERA DE SANTA CRUZ, Nº 16;D;-3.365161;38.644029;12/11/24 19:26;1.395;;;;;1.32;;0.95;;;;;;;;NO TIENE;R;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;TORRENUEVA;TORRENUEVA;13740;CARRETERA SANTA CRUZ DE MUDELA SN KM. 8500;I;-3.371417;38.643639;15/11/24 13:09;;;;;;1.264;;;;;;;;;;CARBURANTES PANIVERDE SL;R;dm;L-V: 08:00-20:00;L-V: 08:00-20:00 (D)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AUTOPISTA A4 KM. 193,6;D;-3.396389;38.82475;12/11/24 12:02;;;;;;;;;;;;;;1.235;;MOLGAS;P;dm;L-D: 00:00-23:59;L-D: 24H (D)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CALLE CRISTO, 72;N;-3.389194;38.759528;15/11/24 10:36;;;;;;1.349;;;;;;;;;;SIS CARBURANTES ;P;dm;L: 24H;Sin datos
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AVENIDA DE LOS ESTUDIANTES, 70;D;-3.393889;38.770972;14/11/24 11:54;1.507;;;;;1.327;;;;;;;;;;HAFESA OIL;P;dm;L-D: 24H;L-D: 24H (D)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CALLE VERACRUZ, 90;D;-3.374417;38.760778;11/11/24 14:14;1.579;;;;;1.489;;1.169;;;;;;;;E.S. MIRA;P;dm;L-S: 06:00-10:00;L-S: 06:00-10:00 (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CR CM-412, 84,8;D;-3.3985;38.766444;16/11/24 0:00;1.549;;;1.659;;1.459;1.529;;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AUTOVIA A-4 KM. 193,6;D;-3.396417;38.824694;16/11/24 10:00;1.567;;1.645;;;1.484;1.557;1.183;;;;;;;;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CTRA. N-IV, P.K. 210;D;-3.436778;38.686917;16/11/24 2:17;1.544;;;1.654;;1.464;1.554;;;;;;;;;GALP;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CL SEIS DE JUNIO, 247;N;-3.390639;38.752111;16/11/24 10:28;1.559;;;1.699;;1.479;1.549;1.169;;;;;;;;REPSOL;P;dm;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AUTOVIA  A-4 km 191,536;I;-3.391833;38.843417;15/11/24 14:00;1.564;;;1.704;;1.479;1.559;;;;;;;;;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AVENIDA DEL VINO, SN;N;-3.388167;38.779139;15/11/24 10:09;1.477;;;1.567;;1.317;1.377;;;;;;;;;ALCAMPO;P;dm;"L-S: 08:15-22:00; D: 09:00-21:00";"L-S: 08:15-22:00 (A); D: 09:00-21:00 (A)"
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CALLE TONEL, 15;N;-3.39475;38.774389;11/11/24 12:38;;;;;;1.45;;;;;;;;;;VALDETRANS SOCIEDAD COOPERATIVA DE CLM;R;dm;L: 24H;L: 24H (D)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CARRETERA N - IV KM. 210;N;-3.437139;38.686944;16/11/24 9:58;1.509;;;;;1.439;;;;;;;;;;ESAP LA PARÁ ROCIERA;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AUTOVIA A-4 KM. 198,7;D;-3.395806;38.781139;15/11/24 12:34;1.479;;;;;1.349;;;;;;;;;;FAST FUEL;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AUTOVIA A-4 KM. 198,7;I;-3.395389;38.780917;15/11/24 12:35;1.479;;;;;1.349;;;;;;;;;;FAST FUEL;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CALLE SUIZA, 1;D;-3.412944;38.763639;11/11/24 10:18;1.499;;;;;1.331;;;;;;;;;;TENGO!!;P;dm;L-D: 24H;L-D: 24H (P)
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;CARRETERA CM 412 KM. 92;I;-3.361917;38.763222;11/11/24 8:16;1.549;;;;;1.409;;;;;;;;;;MELLADO;P;dm;L-D: 06:00-00:00;Sin datos
CIUDAD REAL;VALDEPEÑAS;VALDEPEÑAS;13300;AVENIDA GREGORIO PRIETO, 27;I;-3.387889;38.767556;11/11/24 14:12;1.579;;;;;1.489;;1.169;;;;;;;;E.E.S.S. MIRA;P;dm;L-S: 06:00-22:00;L-S: 06:00-22:00 (A)
CIUDAD REAL;VALDEPEÑAS;CONSOLACION;13310;AUTOVIA A-4 KM. 187;I;-3.39175;38.883583;15/11/24 9:59;1.559;;;1.799;;1.479;1.549;1.139;;;;0.939;;;;MLC;P;dm;L-D: 24H;Sin datos
CIUDAD REAL;VALDEPEÑAS;CONSOLACION;13310;AUTOVIA ANDALUCIA KM. 185;D;-3.391639;38.9015;16/11/24 10:28;1.559;;;1.699;;1.479;1.549;1.169;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VALDEPEÑAS;CONSOLACION;13310;AUTOVIA ANDALUCIA KM. 185;I;-3.390278;38.899917;16/11/24 10:28;1.499;;;;;1.359;1.369;1.169;;;;;;;;ATENOIL;P;dm;L-D: 24H;L-D: 24H (A)
CIUDAD REAL;VILLAHERMOSA;VILLAHERMOSA;13332;AVENIDA CASTILLA LA MANCHA, 11;I;-2.874611;38.750861;14/11/24 21:14;1.368;;;;;1.288;1.318;1.089;;;;;;;;CHM;P;dm;L-D: 24H;L-D: 24H (A)
